AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
15168,TED,Thisted Airport,57.06888889,8.70527778
15168,TED,Thisted Airport,57.07222222,8.70333333
15170,TEH,Tetlin Airport,63.12472222,-142.51861111
15170,TEH,Tetlin Airport,63.12472222,-142.51861111
15170,TEH,Tetlin Airport,63.12500000,-142.51833333
15170,TEH,Tetlin Airport,63.12500000,-142.51833333
15170,TEH,Tetlin Airport,63.13388889,-142.51944444
15171,TEK,Tatitlek Airport,60.86500000,-146.68000000
15171,TEK,Tatitlek Airport,60.87250000,-146.69111111
15173,TEP,Teptep Airport,-5.95527778,146.56250000
15173,TEP,Teptep Airport,-5.95527778,146.56277778
15173,TEP,Teptep Airport,-5.95138889,146.57194444
15174,TER,Lajes Airport,38.75666667,-27.09416667
15174,TER,Lajes Airport,38.76194444,-27.09083333
15174,TER,Lajes Airport,38.76444444,-27.09361111
15175,TET,Tete Chingodzi,-16.10472222,33.64027778
15175,TET,Tete Chingodzi,-16.10333333,33.63888889
15176,TEU,Te Anau Airport,-45.53305556,167.65305556
15176,TEU,Te Anau Airport,-45.46222222,167.70111111
15177,TEX,Telluride Regional,37.95388889,-107.90888889
15177,TEX,Telluride Regional,37.95388889,-107.90833333
15178,TEZ,Tezpur Airport,26.70972222,92.78444444
15178,TEZ,Tezpur Airport,26.71083333,92.79611111
15179,TFF,Prefeito Orlando Marinho,-3.38305556,-64.72416667
15179,TFF,Tefe Airport,-3.40000000,-64.68333333
15179,TFF,Tefe Airport,-3.38305556,-64.72416667
15180,TFI,Tufi Airport,-9.07777778,149.32000000
15180,TFI,Tufi Airport,-9.07611111,149.31972222
15180,TFI,Tufi Airport,-9.07583333,149.32000000
15181,TFN,Tenerife Norte,28.47500000,-16.33055556
15181,TFN,Tenerife Norte,28.47500000,-16.33055556
15181,TFN,Tenerife Norte,28.48277778,-16.34222222
15181,TFN,Tenerife Norte,28.48277778,-16.34222222
15181,TFN,Tenerife Norte,28.48277778,-16.34166667
15181,TFN,Tenerife Norte,28.48277778,-16.34166667
15182,TFR,Tarbes-Lourdes-Pyrenees,43.17944444,-0.00555556
15183,TFS,Tenerife Sur,28.04000000,-16.57250000
15183,TFS,Tenerife Sur,28.04000000,-16.57250000
15183,TFS,Tenerife Sur,28.04277778,-16.57055556
15183,TFS,Tenerife Sur,28.04277778,-16.57055556
15183,TFS,Tenerife Sur,28.04444444,-16.57250000
15183,TFS,Tenerife Sur,28.04444444,-16.57250000
15184,TGD,Podgorica Airport,42.35805556,19.25416667
15184,TGD,Podgorica Airport,42.35805556,19.25416667
15184,TGD,Podgorica Airport,42.35833333,19.25194444
15184,TGD,Podgorica Airport,42.35944444,19.25194444
15184,TGD,Titograd International,42.35833333,19.25194444
15184,TGD,Titograd International,42.35833333,19.25194444
15185,TGE,Sharpe Field,32.49194444,-85.77555556
15185,TGE,Sharpe Field,32.49583333,-85.77916667
15186,TGG,Kuala Trengganu Airport,5.38111111,103.10972222
15187,TGH,Tonga,-16.90361111,168.54666667
15187,TGH,Tongoa Airport,-16.89444444,168.54611111
15187,TGH,Tongoa Airport,-16.89111111,168.55138889
15188,TGI,Tingo Maria Airport,-9.30000000,-76.01666667
15188,TGI,Tingo Maria Airport,-9.28944444,-76.00527778
15188,TGI,Tingo Maria Airport,-9.28944444,-76.00500000
15189,TGM,Targu Mures Airport,46.46777778,24.41250000
15189,TGM,Targu Mures Airport,46.46777778,24.41250000
15189,TGM,Transilvania Targu Mures,46.46777778,24.41250000
15189,TGM,Transilvania Targu Mures,46.46777778,24.41250000
15190,TGR,Touggourt/Sidi Mahdi,33.05833333,6.08472222
15191,TGT,Tanga Airport,-5.09222222,39.07166667
15191,TGT,Tanga Airport,-5.08944444,39.07027778
15192,TGU,Toncontin International,14.05972222,-87.21750000
15192,TGU,Toncontin International,14.06027778,-87.21750000
15194,TGZ,Francisco Sarabia,16.76972222,-93.34138889
15195,THA,Northern,35.37888889,-86.24555556
15195,THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24666667
15195,THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24666667
15195,THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24666667
15195,THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24638889
15195,THA,Tullahoma Regional Airport/William Northern Field,35.38000000,-86.24638889
15196,THE,Senador Petronio Portella,-5.06000000,-42.82361111
15196,THE,Teresina Airport,-5.06527778,-42.81777778
15197,THF,Tempelhof,52.47472222,13.40333333
15197,THF,Tempelhof,52.47472222,13.40333333
15198,THG,Biloela (Thangool),-24.49527778,150.57888889
15198,THG,Biloela (Thangool),-24.49500000,150.57305556
15198,THG,Biloela (Thangool),-24.49388889,150.57611111
15199,THN,Trollhattan Vanersborg,58.31805556,12.34500000
15199,THN,Trollhattan Vanersborg,58.32111111,12.34388889
15200,THP,Hot Springs County Thermopolis Municipal,43.65833333,-108.21333333
15200,THP,Hot Springs County Thermopolis Municipal,43.65833333,-108.21305556
15201,THR,Mehrabad International,35.68944444,51.31277778
15201,THR,Mehrabad International,35.68944444,51.31277778
15201,THR,Mehrabad International,35.68944444,51.31333333
15201,THR,Mehrabad International,35.68944444,51.31333333
15201,THR,Mehrabad International,35.68972222,51.31583333
15202,THU,Thule Air Base,76.53111111,-68.70305556
15202,THU,Thule Air Base,76.53222222,-68.70333333
15203,THV,York Airport,39.91694444,-76.87305556
15203,THV,York Airport,39.91833333,-76.87416667
15204,THZ,Tahoua Airport,14.87277778,5.26388889
15204,THZ,Tahoua Airport,14.87555556,5.26583333
15205,TIA,Tirana International,41.41472222,19.72055556
15205,TIA,Tirana International,41.41694444,19.71666667
15206,TIC,Turiacu Airport,-1.73333333,-45.48333333
15207,TIE,Tippi Airport,7.20111111,35.41527778
15208,TIF,Taif Airport,21.48333333,40.54444444
15208,TIF,Taif Airport,21.48333333,40.54444444
15208,TIF,Taif Airport,21.48666667,40.54055556
15208,TIF,Taif Airport,21.48666667,40.54055556
15208,TIF,Taif Airport,21.48833333,40.54333333
15208,TIF,Taif International,21.48333333,40.54444444
15209,TIH,Tikehau Airport,-15.11972222,-148.23111111
15209,TIH,Tikehau Airport,-15.11972222,-148.23055556
15209,TIH,Tikehau Atoll,-15.11972222,-148.23083333
15210,TIJ,General Abelardo L. Rodriguez International,32.54111111,-116.97000000
15210,TIJ,Tijuana International,32.54111111,-116.97000000
15210,TIJ,Tijuana International,32.54138889,-116.97027778
15211,TIK,Tinker AFB,35.41472222,-97.38666667
15211,TIK,Tinker AFB,35.41833333,-97.38888889
15212,TIM,Moses Kilangin,-4.52972222,136.88833333
15212,TIM,Moses Kilangin,-4.52972222,136.88833333
15212,TIM,Mozes Kilangin,-4.52972222,136.88750000
15212,TIM,Mozes Kilangin,-4.52972222,136.88833333
15212,TIM,Mozes Kilangin,-4.52972222,136.88833333
15212,TIM,Timika,-4.53472222,136.88833333
15213,TIN,Tindouf Airport,27.70027778,-8.16722222
15214,TIP,Tripoli International,32.66138889,13.16000000
15214,TIP,Tripoli International,32.66361111,13.15916667
15214,TIP,Tripoli International,32.66361111,13.15916667
15215,TIQ,Tinian International,14.99916667,145.61944444
15215,TIQ,West Tinian,15.00194444,145.62500000
15215,TIQ,West Tinian,15.00194444,145.62500000
15216,TIR,Tirupati Airport,13.63250000,79.54361111
15216,TIR,Tirupati Airport,13.63277778,79.54138889
15217,TIS,Horn Island,-10.58638889,142.29000000
15217,TIS,Horn Island,-10.58555556,142.29277778
15217,TIS,Thursday Island Airport,-10.58666667,142.28750000
15218,TIU,Timaru Airport,-44.30277778,171.22500000
15218,TIU,Timaru Airport,-44.29888889,171.22583333
15219,TIV,Tivat Airport,42.40361111,18.72555556
15219,TIV,Tivat Airport,42.40361111,18.72555556
15219,TIV,Tivat Airport,42.40444444,18.72111111
15219,TIV,Tivat Airport,42.40444444,18.72111111
15219,TIV,Tivat Airport,42.40472222,18.72333333
15220,TIW,Tacoma Narrows,47.26805556,-122.57805556
15220,TIW,Tacoma Narrows,47.26805556,-122.57694444
15221,TIX,Space Center Executive,28.51222222,-80.79944444
15221,TIX,Space Coast Regional,28.51472222,-80.79916667
15222,TIY,Tidjikja Airport,18.56666667,-11.41666667
15222,TIY,Tidjikja Airport,18.57000000,-11.42361111
15222,TIY,Tidjikja Airport,18.57000000,-11.42361111
15222,TIY,Tidjikja Airport,18.57027778,-11.42333333
15222,TIY,Tidjikja Airport,18.57027778,-11.42333333
15223,TIZ,Tari Airport,-5.86055556,142.94055556
15223,TIZ,Tari Airport,-5.84722222,142.94750000
15223,TIZ,Tari Airport,-5.84722222,142.94750000
15223,TIZ,Tari Airport,-5.84472222,142.94722222
15223,TIZ,Tari Airport,-5.84472222,142.94722222
15223,TIZ,Tari Airport,-5.84472222,142.94722222
15224,TJA,Cap Av Oriel Lea Plaza,-21.55555556,-64.70111111
15224,TJA,Cap Av Oriel Lea Plaza International,-21.55555556,-64.70111111
15224,TJA,Cap Av Oriel Lea Plaza International,-21.55555556,-64.70111111
15224,TJA,Cap Av Oriel Lea Plaza International,-21.55472222,-64.70250000
15224,TJA,Tarija Airport,-21.55555556,-64.70111111
15224,TJA,Tarija Airport,-21.55416667,-64.74583333
15225,TJI,Trujillo Airport,15.92583333,-85.93944444
15225,TJI,Trujillo Airport,15.92694444,-85.93833333
15226,TJM,Roshchino,57.17972222,65.31944444
15226,TJM,Roshchino,57.17972222,65.31944444
15227,TK1,Akinci,40.07888889,32.56555556
15227,TK1,Akinci,40.07888889,32.56555556
15227,TK1,Murted,40.07888889,32.56555556
15227,TK1,Murted,40.07888889,32.56555556
15228,TKA,Talkeetna Airport,62.32055556,-150.09361111
15228,TKA,Talkeetna Airport,62.32055556,-150.09361111
15228,TKA,Talkeetna Airport,62.32138889,-150.09277778
15228,TKA,Talkeetna Airport,62.32138889,-150.09277778
15228,TKA,Talkeetna Airport,62.32222222,-150.09000000
15229,TKC,Tiko Airport,4.09000000,9.36055556
15229,TKC,Tiko Airport,4.09333333,9.36166667
15229,TKC,Tiko Airport,4.09361111,9.36111111
15230,TKD,Takoradi Airport,4.89166667,-1.77500000
15230,TKD,Takoradi Airport,4.89611111,-1.77472222
15231,TKE,Tenakee Airport,57.71666667,-135.20000000
15232,TKF,Truckee Tahoe,39.32000000,-120.13944444
15233,TKG,Branti,-5.24277778,105.17888889
15233,TKG,Branti,-5.24027778,105.17777778
15234,TKH,Takhli Airport,15.27583333,100.29916667
15234,TKH,Takhli Airport,15.27722222,100.29583333
15235,TKI,Tokeen Airport,55.93750000,-133.32500000
15236,TKJ,Tok Airport,63.30000000,-143.00000000
15236,TKJ,Tok Junction,63.32944444,-142.95361111
15237,TKK,Chuuk International,7.45972222,151.83888889
15237,TKK,Chuuk International,7.46194444,151.84305556
15237,TKK,Truk International,7.45972222,151.83888889
15237,TKK,Truk International,7.45972222,151.83888889
15238,TKL,Taku Seaplane Base,58.49000000,-133.94166667
15239,TKM,Tikal Airport,17.22638889,-89.60500000
15240,TKQ,Kigoma Airport,-4.88500000,29.66750000
15240,TKQ,Kigoma Airport,-4.88500000,29.67000000
15241,TKR,Thakurgaon Stol Port,26.01638889,88.39666667
15241,TKR,Thakurgaon Stol Port,26.01638889,88.39666667
15241,TKR,Thakurgaon Stol Port,26.01638889,88.40222222
15241,TKR,Thakurgaon Stol Port,26.01638889,88.40222222
15241,TKR,Thakurgaon Stol Port,26.01638889,88.40361111
15242,TKS,Tokushima Airport,34.12972222,134.60166667
15242,TKS,Tokushima Airport,34.13222222,134.60916667
15243,TKT,Tak Airport,16.87833333,99.15222222
15243,TKT,Tak Airport,16.89611111,99.25333333
15244,TKU,Turku Airport,60.51416667,22.26277778
15244,TKU,Turku Airport,60.51472222,22.26555556
15245,TLA,Teller Airport,65.24027778,-166.33944444
15245,TLA,Teller Airport,65.27166667,-166.35500000
15246,TLC,Licenciado Adolfo Lopez Mateos International,19.33694444,-99.56611111
15246,TLC,Licenciado Adolfo Lopez Mateos International,19.33694444,-99.56611111
15246,TLC,Licenciado Adolfo Lopez Mateos International,19.33694444,-99.56583333
15246,TLC,Licenciado Adolfo Lopez Mateos International,19.33694444,-99.56583333
15246,TLC,Licenciado Adolfo Lopez Mateos International,19.33722222,-99.56611111
15246,TLC,Toluca International,19.33694444,-99.56583333
15247,TLE,Tulear Airport,-23.38972222,43.72416667
15247,TLE,Tulear Airport,-23.38972222,43.72416667
15248,TLF,Telida Airport,63.37444444,-153.27500000
15248,TLF,Telida Airport,63.37888889,-153.28416667
15248,TLF,Telida Airport,63.37888889,-153.28416667
15248,TLF,Telida Airport,63.39388889,-153.26888889
15248,TLF,Telida Airport,63.39388889,-153.26888889
15249,TLH,Tallahassee International,30.39666667,-84.35083333
15249,TLH,Tallahassee International,30.39666667,-84.35083333
15249,TLH,Tallahassee Regional,30.39666667,-84.35083333
15249,TLH,Tallahassee Regional,30.39666667,-84.35027778
15249,TLH,Tallahassee Regional,30.39666667,-84.35027778
15249,TLH,Tallahassee Regional,30.39972222,-84.35194444
15250,TLJ,Tatalina AFS,62.89500000,-155.97416667
15250,TLJ,Tatalina LRRS,62.89444444,-155.97666667
15250,TLJ,Tatalina LRRS,62.89444444,-155.97638889
15250,TLJ,Tatalina LRRS,62.89444444,-155.97638889
15250,TLJ,Tatalina LRRS,62.89500000,-155.97805556
15250,TLJ,Tatalina LRRS,62.89500000,-155.97805556
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83250000
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83277778
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83277778
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83277778
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83305556
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83638889
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83666667
15252,TLL,Lennart Meri Tallinn,59.41666667,24.81666667
15252,TLL,Ulemiste,59.41666667,24.81666667
15252,TLL,Ulemiste,59.41666667,24.81666667
15253,TLM,Zenata-Messali El Hadj,35.01333333,-1.45722222
15253,TLM,Zenata-Messali El Hadj,35.01555556,-1.45833333
15254,TLN,Hyeres Le Palyvestre,43.09722222,6.14611111
15254,TLN,Hyeres Le Palyvestre,43.09722222,6.14611111
15254,TLN,Le Palyvestre,43.09722222,6.14611111
15254,TLN,Le Palyvestre,43.09722222,6.14611111
15255,TLR,Mefford Field,36.15638889,-119.32611111
15255,TLR,Mefford Field,36.15666667,-119.32666667
15256,TLS,Blagnac,43.62888889,1.36388889
15256,TLS,Blagnac,43.62888889,1.36388889
15256,TLS,Blagnac,43.63000000,1.36361111
15256,TLS,Toulouse Blagnac,43.62888889,1.36388889
15256,TLS,Toulouse Blagnac,43.62888889,1.36388889
15257,TLT,Tuluksak Airport,61.08777778,-160.92333333
15257,TLT,Tuluksak Airport,61.08777778,-160.92333333
15257,TLT,Tuluksak Airport,61.09166667,-160.94305556
15257,TLT,Tuluksak Airport,61.09694444,-160.96944444
15257,TLT,Tuluksak Airport,61.09694444,-160.96944444
15257,TLT,Tuluksak Airport,61.09888889,-160.96472222
15258,TLV,Ben Gurion,32.01166667,34.88611111
15258,TLV,Ben Gurion,32.01222222,34.88250000
15259,TMA,Henry Tift Myers,31.42888889,-83.48861111
15259,TMA,Henry Tift Myers,31.42888889,-83.48861111
15259,TMA,Henry Tift Myers,31.42944444,-83.48916667
15259,TMA,Henry Tift Myers,31.42944444,-83.48916667
15259,TMA,Henry Tift Myers,31.43333333,-83.48333333
15260,TMB,Kendall Tamiami Executive,25.64777778,-80.43277778
15260,TMB,Kendall-Tamiami Executive,25.64750000,-80.43333333
15260,TMB,Kendall-Tamiami Executive,25.64777778,-80.43277778
15260,TMB,Miami Executive,25.64750000,-80.43333333
15260,TMB,Miami Executive,25.64750000,-80.43333333
15260,TMB,Tamiami,25.64583333,-80.43194444
15261,TMD,Timbedra Airport,16.23666667,-8.15416667
15262,TMI,Tumlingtar Airport,27.31388889,87.20000000
15262,TMI,Tumlingtar Airport,27.31500000,87.19444444
15262,TMI,Tumlingtar Airport,27.31500000,87.19444444
15262,TMI,Tumlingtar Airport,27.31527778,87.19416667
15262,TMI,Tumlingtar Airport,27.31861111,87.19250000
15262,TMI,Tumlingtar Airport,27.31861111,87.19250000
15263,TML,Tamale Airport,9.55416667,-0.86638889
15263,TML,Tamale Airport,9.55416667,-0.86638889
15263,TML,Tamale Airport,9.55722222,-0.86305556
15263,TML,Tamale Airport,9.55722222,-0.86305556
15263,TML,Tamale Airport,9.56000000,-0.86027778
15264,TMM,Tamatave Airport,-18.11000000,49.39222222
15264,TMM,Toamasina,-18.11583333,49.39333333
15264,TMM,Toamasina,-18.11583333,49.39333333
15264,TMM,Toamasina,-18.11000000,49.39222222
15264,TMM,Toamasina,-18.10944444,49.39250000
15264,TMM,Toamasina,-18.10944444,49.39250000
15265,TMP,Tampere-Pirkkala,61.41416667,23.60444444
15266,TMR,Aguemar,22.81472222,5.45916667
15266,TMR,Tamanrasset Airport,22.81472222,5.45916667
15266,TMR,Tamenghest,22.81472222,5.45916667
15267,TMS,Salazar,0.37833333,6.72500000
15268,TMT,Trombetas Airport,-1.49027778,-56.39638889
15268,TMT,Trombetas Airport,-1.48972222,-56.39666667
15268,TMT,Trombetas Airport,-1.48944444,-56.39694444
15269,TMW,Tamworth Airport,-31.08388889,150.84666667
15269,TMW,Tamworth Airport,-31.08194444,150.84555556
15270,TN1,Lebanon Municipal,36.19027778,-86.31555556
15270,TN1,Lebanon Municipal,36.19055556,-86.31583333
15271,TN2,Upper Cumberland Regional,36.05583333,-85.53083333
15271,TN2,Upper Cumberland Regional,36.05583333,-85.53083333
15271,TN2,Upper Cumberland Regional,36.05666667,-85.53000000
15271,TN2,Upper Cumberland Regional,36.05694444,-85.53000000
15271,TN2,Upper Cumberland Regional,36.05694444,-85.53000000
15272,TN3,Ellington,35.50694444,-86.80388889
15272,TN3,Ellington,35.50694444,-86.80361111
15273,TN4,Abernathy Field,35.15361111,-87.05666667
15273,TN4,Abernathy Field,35.15416667,-87.05694444
15274,TN5,Franklin Wilkins,35.65138889,-88.37888889
15275,TN6,Dyersburg Regional,35.99805556,-89.40666667
15275,TN6,Dyersburg Regional,35.99861111,-89.40611111
15276,TN7,Winchester Municipal,35.17750000,-86.09944444
15276,TN7,Winchester Municipal,35.17750000,-86.06611111
15277,TNA,Yaoqiang,36.85722222,117.21611111
15278,TNC,Tin City AFS,65.56388889,-167.91888889
15278,TNC,Tin City LRRS,65.56416667,-167.92250000
15279,TNE,Tanegashima Airport,30.54305556,130.95250000
15279,TNE,Tanegashima Airport,30.60500000,130.99138889
15279,TNE,Tanegashima Airport,30.60500000,130.99138889
15279,TNE,Tanegashima Airport,30.60500000,130.99166667
15279,TNE,Tanegashima Airport,30.60527778,130.99166667
15279,TNE,Tanegashima Airport,30.60527778,130.99166667
15280,TNG,Tanger Ibn Batouta International,35.72833333,-5.91750000
15280,TNG,Tanger Ibn Batouta International,35.73166667,-5.92111111
15281,TNJ,Kidjang,0.91916667,104.53611111
15282,TNK,Tununak Airport,60.56944444,-165.24638889
15282,TNK,Tununak Airport,60.56944444,-165.24638889
15282,TNK,Tununak Airport,60.57083333,-165.26666667
15282,TNK,Tununak Airport,60.57555556,-165.27166667
15282,TNK,Tununak Airport,60.57555556,-165.27166667
15283,TNN,Tainan Airport,22.95027778,120.20583333
15283,TNN,Tainan Airport,22.95194444,120.20000000
15284,TNP,Twentynine Palms Airport,34.13166667,-115.94583333
15284,TNP,Twentynine Palms Airport,34.13222222,-115.94583333
15285,TNR,Ivato,-18.79694444,47.47888889
15285,TNR,Ivato,-18.79694444,47.47888889
15285,TNR,Ivato,-18.79638889,47.47611111
15285,TNR,Ivato,-18.79638889,47.47611111
15285,TNR,Ivato,-18.79638889,47.48611111
15285,TNR,Ivato,-18.79611111,47.47888889
15286,TNT,Dade-Collier,25.86277778,-80.89722222
15286,TNT,Dade-Collier Training and Transition,25.86194444,-80.89694444
15287,TNU,Newton Municipal,41.67444444,-93.02166667
15287,TNU,Newton Municipal,41.67444444,-93.02166667
15287,TNU,Newton Municipal Earl Johnson Field,41.67444444,-93.02166667
15287,TNU,Newton Municipal Earl Johnson Field,41.67444444,-93.02166667
15288,TNX,Stung Treng Airport,13.53000000,106.01388889
15288,TNX,Stung Treng Airport,13.53111111,106.01416667
15288,TNX,Stung Treng Airport,13.53111111,106.01416667
15288,TNX,Stung Treng Airport,13.53166667,106.01444444
15288,TNX,Stung Treng Airport,13.53166667,106.01444444
15289,TOA,Torrance Municipal - Zamperini Field,33.80333333,-118.33861111
15289,TOA,Zamperini Field,33.80333333,-118.33972222
15290,TOB,Gamal Abd El Nasser,31.85416667,23.91722222
15290,TOB,Gamal Abd El Nasser,31.86138889,23.90694444
15290,TOB,Gamal Abd El Nasser,31.86138889,23.90694444
15290,TOB,Gamal Abd El Nasser,31.86194444,23.89916667
15290,TOB,Tobruk Airport,31.86194444,23.89916667
15290,TOB,Tobruk Airport,31.86194444,23.89916667
15292,TOE,Nefta,33.93972222,8.10111111
15292,TOE,Tozeur Airport,33.93083333,8.10416667
15293,TOG,Togiak Airport,59.05361111,-160.39694444
15293,TOG,Togiak Airport,59.05361111,-160.39694444
15293,TOG,Togiak Airport,59.05361111,-160.39666667
15293,TOG,Togiak Airport,59.05361111,-160.39666667
15293,TOG,Togiak Airport,59.05666667,-160.38222222
15294,TOJ,Torrejon AFB,40.48888889,-3.45611111
15295,TOL,Eugene F Kranz Toledo Express,41.58694444,-83.80777778
15295,TOL,Toledo Express,41.58694444,-83.80777778
15295,TOL,Toledo Express,41.59083333,-83.80083333
15296,TOM,Tombouctou Airport,16.73027778,-3.00805556
15296,TOM,Tombouctou Airport,16.73055556,-3.00750000
15296,TOM,Tombouctou Airport,16.73055556,-3.00750000
15296,TOM,Tombouctou Airport,16.73222222,-3.00527778
15297,TOP,Philip Billard Municipal,39.06861111,-95.62250000
15297,TOP,Philip Billard Municipal,39.06972222,-95.62250000
15298,TOQ,Barriles,-22.14083333,-70.06250000
15298,TOQ,Barriles,-22.14083333,-70.06222222
15298,TOQ,Barriles,-22.13611111,-70.06138889
15299,TOR,Torrington Municipal,42.06444444,-104.15277778
15300,TOS,Langnes,69.68138889,18.91777778
15300,TOS,Langnes,69.68138889,18.91777778
15300,TOS,Langnes,69.68138889,18.92166667
15300,TOS,Langnes,69.68305556,18.91888889
15300,TOS,Langnes,69.68333333,18.91888889
15300,TOS,Langnes,69.68333333,18.91888889
15301,TOU,Touho Airport,-20.79388889,165.25500000
15301,TOU,Touho Airport,-20.79000000,165.25944444
15302,TOV,Tortola West End Seaplane Base,18.45000000,-64.58333333
15303,TOY,Toyama Airport,36.64416667,137.18888889
15303,TOY,Toyama Airport,36.64833333,137.18750000
15304,TPA,Tampa International,27.97305556,-82.53527778
15304,TPA,Tampa International,27.97555556,-82.53333333
15305,TPB,Allen Air Park,39.02500000,-95.75805556
15306,TPE,Chiang Kai Shek International,25.08027778,121.23222222
15306,TPE,Taiwan Taoyuan International,25.07750000,121.23333333
15306,TPE,Taiwan Taoyuan International,25.07750000,121.23333333
15306,TPE,Taiwan Taoyuan International,25.07777778,121.23361111
15306,TPE,Taiwan Taoyuan International,25.08027778,121.23222222
15306,TPE,Taiwan Taoyuan International,25.08027778,121.23222222
15307,TPF,Peter O'Knight,27.91555556,-82.44944444
15307,TPF,Peter O'Knight,27.91555556,-82.44944444
15307,TPF,Peter O'Knight,27.91555556,-82.44916667
15307,TPF,Peter O'Knight,27.91555556,-82.44916667
15307,TPF,Peter O'Knight,27.91805556,-82.44805556
15308,TPH,Tonopah Airport,38.05972222,-117.08666667
15308,TPH,Tonopah Airport,38.06027778,-117.08694444
15309,TPI,Tapini Airport,-8.35805556,146.98722222
15309,TPI,Tapini Airport,-8.35805556,146.99388889
15309,TPI,Tapini Airport,-8.35805556,146.99388889
15309,TPI,Tapini Airport,-8.35666667,146.98972222
15309,TPI,Tapini Airport,-8.35666667,146.98972222
15310,TPL,Draughon-Miller Central Texas Regional,31.15027778,-97.40916667
15310,TPL,Draughon-Miller Central Texas Regional,31.15194444,-97.41611111
15310,TPL,Draughon-Miller Central Texas Regional,31.15194444,-97.40777778
15312,TPP,Tarapoto Airport,-6.51111111,-76.39861111
15313,TPQ,Tepic Airport,21.41944444,-104.84250000
15313,TPQ,Tepic Airport,21.42194444,-104.84361111
15313,TPQ,Tepic International,21.41944444,-104.84250000
15314,TPR,Tom Price Airport,-22.65000000,117.66666667
15315,TPS,Trapani/Birgi,37.91138889,12.48805556
15315,TPS,Trapani/Birgi,37.91166667,12.48638889
15315,TPS,Trapani/Birgi,37.91250000,12.48833333
15316,TRB,Turbo Airport,8.07833333,-76.74805556
15317,TRC,Torreon International,25.56833333,-103.41083333
15317,TRC,Torreon International,25.56833333,-103.41055556
15318,TRD,Trondheim Airport,63.45750000,10.91666667
15318,TRD,Vaernes,63.45750000,10.91638889
15318,TRD,Vaernes,63.45750000,10.91666667
15318,TRD,Vaernes,63.45750000,10.92416667
15318,TRD,Vaernes,63.45972222,10.93694444
15319,TRE,Tiree Island Airport,56.50055556,-6.87138889
15320,TRF,Sandefjord Airport,59.18777778,10.26027778
15320,TRF,Torp,59.18666667,10.25861111
15320,TRF,Torp,59.18777778,10.26027778
15321,TRG,Tauranga Airport,-37.67333333,176.19861111
15321,TRG,Tauranga Airport,-37.67083333,176.19444444
15322,TRH,Trona Airport,35.81250000,-117.32722222
15322,TRH,Trona Airport,35.81250000,-117.32722222
15322,TRH,Trona Airport,35.81277778,-117.32694444
15322,TRH,Trona Airport,35.81277778,-117.32694444
15322,TRH,Trona Airport,35.81277778,-117.32583333
15323,TRI,Tri Cities,36.47527778,-82.40750000
15323,TRI,Tri Cities,36.47527778,-82.40750000
15323,TRI,Tri Cities Regional Tn Va,36.47527778,-82.40750000
15323,TRI,Tri-Cities Regional TN/VA,36.47527778,-82.40750000
15323,TRI,Tri-Cities Regional TN/VA,36.47611111,-82.40638889
15324,TRK,Juwata,3.32527778,117.56416667
15324,TRK,Juwata,3.32583333,117.56666667
15325,TRM,Jacqueline Cochran Regional,33.62638889,-116.16083333
15325,TRM,Jacqueline Cochran Regional,33.62666667,-116.15972222
15326,TRN,Torino,45.20083333,7.64972222
15326,TRN,Torino/Caselle,45.20111111,7.64805556
15327,TRO,Taree Airport,-31.89166667,152.51666667
15327,TRO,Taree Airport,-31.88861111,152.51388889
15327,TRO,Taree Airport,-31.88805556,152.51555556
15328,TRR,China Bay,8.53694444,81.18333333
15328,TRR,China Bay,8.53916667,81.18138889
15329,TRS,Ronchi Dei Legionari,45.82777778,13.46666667
15329,TRS,Ronchi Dei Legionari,45.82777778,13.46666667
15329,TRS,Trieste Airport,45.82777778,13.46666667
15329,TRS,Trieste Airport,45.82777778,13.46666667
15331,TRU,Cap C Martinez de Pinillos,-8.09000000,-79.11500000
15331,TRU,Cap FAP Carlos Martinez de Pinillos,-8.08166667,-79.10861111
15331,TRU,Capitan Carlos Martinez de Pinillos,-8.08166667,-79.10861111
15331,TRU,Capitan Carlos Martinez de Pinillos,-8.08166667,-79.10861111
15331,TRU,Capitan Carlos Martinez de Pinillos,-8.08138889,-79.10888889
15331,TRU,Capitan Carlos Martinez de Pinillos,-8.08138889,-79.10888889
15332,TRV,Thiruvananthapuram International,8.47972222,76.91972222
15332,TRV,Thiruvananthapuram International,8.48222222,76.92000000
15333,TRW,Bonriki International,1.38111111,173.14694444
15333,TRW,Bonriki International,1.38111111,173.14694444
15333,TRW,Bonriki International,1.38166667,173.14694444
15333,TRW,Bonriki International,1.38166667,173.14694444
15333,TRW,Bonriki International,1.38166667,173.14694444
